label,clean_message
0,need details online job
1,valued vodafone customer computer picked win number prize collect easy call number
0,missing pray inshah allah
0,pls help tell ashley cant find number oh
0,increase chance winning
0,either way works lt gt years old hope doesnt bother
0,maybe find something else instead
0,gain rights wife dont demand trying husband lets see
0,liked new house
0,fine hope also
0,also north carolina texas atm would go gre site pay test results sent
0,u
0,yes baby need stretch open pussy
0,thanks bomb date phone wanted say
0,hey guy know breathing neck get bud anyway able get half track usf tonight
0,response one powerful weapon number occupy place others heart
0,nokia phone lovly
1,free message thanks using auction subscription service number number p msgrcvd number skip auction txt number unsubscribe txt stop customercare number
0,sorry da today wont come play driving clas
0,really sorry lit hair fire
0,oh shit thought trip loooooool makes much sense grins sofa reference sleep couch link sent went trip oh babe go celebration rents
0,okey dokey swashbuckling stuff oh
0,number tension face number smiling face number waste face number innocent face number terror face number cruel face number romantic face number lovable face number decent face lt gt joker face
0,dip cell dead coming u better respond else shall come back
0,well know mean texting
0,hi dis yijue would happy work wif gek number
0,lol oops sorry fun
0,wat happened cruise thing
0,know dat feelin pete wuld get em nuther place nuther time mayb
1,lyricalladie number f inviting friend reply yes number number see url stop send stop frnd number
0,world happiest frnds never characters dey best understanding differences
0,yeah open chat click friend lists make list easy pie
0,alright tyler got minor crisis home sooner thought asap
0,pick
0,usual u call ard number smth
0,many things antibiotic used chest abdomen gynae infections even bone infections
0,poor girl go one day lmao
0,number times
0,pls make note exposed also find school anyone else vomiting dog cat house let know later
0,sounds like could lot time spent chastity device boy grins take beatings like good dog going lounge nice long bath
0,worse uses half way stops better complete
0,miserable tell u side effects birth control massive gut wrenching cramps first number months sleep last night
0,send new number
1,want latest video handset number anytime network mins half price line rental reply call number delivery tomorrow
0,number half years missed friendship
0,oh fuck sake like tallahassee
0,haha first person gonna ask
1,ou guaranteed latest nokia phone number gb ipod mp number player number prize txt word collect number ibhltd ldnw number h number p mtmsgrcvd number
0,taka lor wat time u wan number come n look number us
1,free polyphonic ringtone text super number get free poly tone week number sn pobox number nr number zs subscription number pw
0,reaching another number stops
0,mean post wrote like many times ritten stuff let sit feeling time angry left hit send stop checked phone got car said sleep bored time clean fold laundry etc least make bed
1,warner village number c colin farrell swat wkend warner village get number free med popcorn show email number number number c c kiosk reply sony number mre film offers
0,come online today night
0,anything special
0,solihull want anything
0,good day
0,regret inform u nhs made mistake u never actually born please report number yor local hospital number b terminated r sorry number inconvenience
0,love holiday monday feeling even go dentists hour
0,way tirupur
1,goal arsenal number henry number v liverpool number henry scores simple shot number yards pass bergkamp give arsenal number goal margin number mins
0,already got flaky parent snot supposed child job support parent ride age anyway supposed support hurt unintentional hurt nonetheless
0,took hooch walk toaday fell splat grazed knees everything stayed home see tomorrow
0,dropped em omw back
0,sitting mu waiting everyone get suite take shower
0,call see facebook huh
0,g says never answer texts confirm deny
0,common hearin r u wat r u ur day let ask u something different u smile today gud evng
0,oh yah never cancel leh haha
0,go number e normal pilates intro
0,ok let u noe leave house
0,oh yes like torture watching england
0,wanna art
0,hopeing pissed remember gone sisters something
1,hi sexychat girls waiting text text great night chatting send stop stop service
0,good morning boytoy yummy lips sexy buns think crave need
0,match started india lt gt number
0,free call sir
0,hey want anything buy
0,hey babe going ever figure going new years
0,k k congratulation
0,g wants know fuck
0,cancelled yeah baby well sounds important understand darlin give ring later fone love kate x
0,tomarrow want got court lt decimal gt come bus stand number
0,go home liao ask dad pick number
0,omg make wedding chapel frontierville get good stuff
0,eatin lor goin back work soon e mountain deer show huh watch b number liao nice
0,check mail mailed varma kept copy regarding membership take care insha allah
0,wrong phone phone answer one assume people well
0,anyway think secure anything lemme know want drive south chill
0,already back home probably
1,hi amy sending free phone number couple days give access adult parties
0,bus way calicut
0,hi probably much fun get message thought id txt u cos im bored james farting night
0,hi baby im sat bloody bus mo wont home number number wanna somethin later call later ortxt back jess xx
